Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.44.7667,0.023371615861990505,0,0.042017965763527114,0.022422444765839447,0,0.07178919560528355,0.016984669142421454,0.04172871106809543,0.006539223931755607,0,0,0.045004118633842356,0.0019843187820992036,0.45790997426946495,0.06823394266094655,0.1832151913609228,0,0,0.01879862815381111,0,0,0,0.003,0.3382892156418651,0.9729165268358347
TCGA.44.7670,0,0,0.05611145849563106,0.0660693040913909,0,0.20533560574817017,0,0.12776093302479344,0.004940856585809918,0,0,0.024050309430962747,0.011328103110326754,0.30534775124479013,0.015609642783681394,0.060702064182691626,0,0.03059068683428629,0.08686862613226626,0,0.005284658335199246,0,0.426,0.034646873165580114,1.086779745994138
TCGA.44.A47B,0,0.005235596655513908,0.01167842021604205,0.11695030919500035,0,0.10810389859543298,0.0026386213347329404,0.05179700181215987,0.05377246344878936,0,0,0.03380992516491821,0,0.23449741125566745,0.053379294315297324,0.23799298415831707,0.003748648970135162,0,0.08639542487799329,0,0,0,0.01,0.2292527298410645,1.0015256572058011
TCGA.44.A47G,0.0012298421417481682,0.10300157754794399,0.05101852245541904,0.09986887182420821,0,0.13539154122513827,0.02770484337507232,0.06736986372155318,0.011196170087159164,0,0.019892881717548282,0,0.01445027168017335,0.1083796376501795,0.08633159604298271,0.23660738977414425,0.0034198246745459557,0.007515869225791605,0.026621296856392022,0,0,0,0.008,0.27808309538999576,0.969529505656656
TCGA.44.A4SS,0.01903709531146763,0,0.0013497435546187392,0.04987871331919088,0,0.21077593646917805,0.013064235414125222,0.08949904773221679,0.05348261286625534,0,0.07159028663485688,0,0.006731990861205324,0.0665767895587465,0.13055608349502565,0.24365867789366255,0,0.0007,0.043123329142887745,0,0,0,0.006,0.30527523658035144,0.9639429950091947
TCGA.44.A4SU,0.026480865861471973,0.09238113775300817,0.23521869985088795,0.005297973689005679,0,0.11421546916356012,0,0.1852934736357439,0.0003,0,0.03441619111121768,0,0,0.16113754493792481,0.06189772520723236,0.026954127862256382,0.022101312260532965,0.01405249214930487,0.02024891440044001,0,0,0,0.034,0.1629202460846287,1.0085410630830896
TCGA.49.4486,0.09948523631529141,0,0.272673557828012,0.06134511259423042,0,0.1502638089769616,0,0.08681653077086832,0,0,0.01647673931545997,0.021528658086463395,0,0,0.03329457302502289,0.1659267085817041,0.030650117786294118,0.04039830241246413,0.015926335897172326,0,0,0.005214318410055343,0.206,0.07965151031521195,1.0323121495779177
TCGA.49.4488,0.004599038046754302,0.030449824821191865,0.04790683213569058,0.12280967514701177,0,0.1467101619039396,0,0.07877436452970346,0.036138936063995625,0,0.013115672936652919,0.0002,0.004934668368912409,0.14703860463881552,0.08941317963054968,0.1651443593506608,0.07826572838526068,0.01786605923005337,0.01665732262352167,0,0,0,0.057,0.14662100432335584,1.0289530223572048
TCGA.49.4490,0.08755246954135153,0,0.015037444851641664,0.04023667719789381,0,0.12847752684155778,0,0.07011043885824125,0.13073251896703877,0,0.016777063056375094,0.01350997069339501,0.0041761627984090765,0.22578866318991508,0.044836621075427074,0.1538727047789751,0,0.03927717998164248,0.02961455816813622,0,0,0,0.082,0.12767348454204117,1.040541337983433
TCGA.49.4494,0.016222820716322636,0,0.01656603511934048,0.006866388913093504,0,0.02521501440188006,0,0.10815362063149925,0.06596583910299915,0.005825332744187651,0.03351389796201336,0,0.01253901832435247,0.22770257894283957,0.1011014625253989,0.25631546695816715,0.017000016181288415,0.035484847694917394,0.07152765978170002,0,0,0,0.002,0.343424873612617,0.9483325735083045
TCGA.49.4501,0.041876072468937826,0.05240275182627042,0.03441775715048064,0.06066270240006696,0,0.11632772805408693,0,0.09636170563176691,0.04895443336506372,0,0,0.04201697159085681,0.03945339016096151,0.03130274816059713,0.024909488294802416,0.21469900682889648,0,0.08761869509026744,0.10899654897694472,0,0,0,0.023,0.1746981264224508,1.0066086902970754
TCGA.49.4512,0.049676171328274205,0.002461165480097614,0,0.004185090242676021,0,0.11034808066927997,0,0.04253432686020811,0.031294709374722444,0,0,0.014156206322463102,0.0546705426800543,0.20876090179834195,0.02377000289070871,0.31411006439944256,0.039599540222246495,0.03522120318964337,0.06921199454184125,0,0,0,0.01,0.22918850239892952,1.0040541904478764
TCGA.49.4514,0.06013254870521334,0,0.07175714033150722,0.0947152973683686,0,0.07180339802818872,0.009911520882786299,0.14327665209582702,0.08583449606919964,0,0.005558536369800871,0.07138882895892618,0.02239161801457303,0.08579237280712253,0.028760713195185535,0.13252418704760513,0,0.07822195022305765,0.03595078936191259,0,0,0.0019799505407256937,0.014,0.20803178786384416,0.9986229398475195
TCGA.49.6742,0.028535866790025635,0,0.06420419165170498,0.03403584479075004,0,0.04301862977000051,0,0.11152291558673437,0.04344835024184991,0,0,0.028507057254011488,0.024494564310327156,0.15301093853104675,0,0.13700453316125655,0,0.12916726994884148,0.1908539316007934,0,0,0.012195906362657667,0.144,0.09847588611410756,1.0403674531291283
TCGA.49.6743,0.06299771911249859,0,0.0657379023983828,0.005471891337473314,0,0.18904375530353879,0,0.07624966746967504,0.0025098183937859848,0,0.06354315652519295,0,0,0.19766187564797572,0.05151890804268024,0.21030024941086875,0,0.034609388643711506,0.04035566771421628,0,0,0,0.009,0.24409589188713854,0.9861697340642183
TCGA.49.6744,0.045082040267245924,0,0.08582028147808815,0.06782852691560433,0,0.22079180301101495,0,0.024287960180931333,0.037854942103266634,0,0.014997432360126317,0,0.034497258705378404,0.07295253101733638,0.06049448363182434,0.15452177270550943,0.07833923630110061,0.05013839279670499,0.04910140568130041,0,0,0.003291932844567789,0.008,0.26379545704693513,0.9717063508025705
TCGA.49.6745,0.026708174810638065,0,0.0009,0.07063179529423033,0,0.18293762845222997,0.020196839233176733,0.06006600177547085,0.03498127580797999,0,0.026124121418677492,0,0.04162093472566507,0.12111472858707982,0.04916465235105685,0.2434042111354952,0.017410417998234604,0.05740381530128395,0.04210034977505085,0,0,0.005211164758556729,0.041,0.15889571468252248,1.022931169833245
TCGA.49.6761,0,0.06573823119642404,0.031146710987158578,0,0,0.2289571163328591,0.06596339851170781,0.13337773759981472,0.008793444729312247,0,0.016489353497385624,0.06091722780545225,0,0.12468625308164581,0.051382625554769634,0.14560240612835765,0,0.062474702677368744,0,0,0,0.004470791897743849,0.009,0.2349450076952007,0.9916238352040123
TCGA.49.6767,0,0,0,0.10757701299592017,0,0.13981607865415463,0,0.0288439634586532,0.051959152807827494,0,0.004500089921821059,0.03963388445974966,0,0.3981003196940878,0.09028291556934288,0.09650892734730425,0,0,0.04277765509113877,0,0,0,0,0.3664959168890141,0.946084434186409
TCGA.49.AAQV,0.11318394717323002,0,0.02236673096414406,0.04699806409638196,0,0.17401392756654363,0,0.09314100955008964,0.03267015798762155,0,0.017127555103700832,0.001134331851684127,0,0.31875396309257403,0.06252413294088409,0.08600235530766326,0,0.007081399838470181,0.025002424527012627,0,0,0,0.014,0.20718037086081795,1.013798760037225
TCGA.49.AAR2,0.034476197047109455,0.012787141991123518,0.28781845231140046,0.0965734731814863,0,0.09530214114391374,0,0.08677752806168046,0.0442250413990375,0,0,0.01850883456694567,0.0011505037418255905,0.09357981724572813,0.029337596523469445,0.1689141820589634,0,0.005931080351320687,0.018622396835139433,0,0,0.005995613540856254,0.039,0.16039339405949712,1.0061494545982184
TCGA.49.AAR3,0,0.015844296809949712,0.01857956832403099,0.1489693561544869,0,0.07995185702809417,0.06440998138366127,0.06279304671573216,0.027589318853490943,0,0.02705201292520284,0,0,0.26566741579750136,0.0864502072545032,0.18397379774231648,0,0,0.01871914101103001,0,0,0,0,0.4623318299225924,0.8861358203842652
TCGA.49.AAR4,0.022761953967096828,0,0.044159545563158126,0.33959806469776765,0,0.06399689428978297,0.023738568849670003,0.1117563448205669,0.02492920700103046,0,0.024110437511818437,0,0,0.19170562111850667,0.05513269308931041,0.09417812957903413,0,0,0.003932539512257443,0,0,0,0,0.3620998909203973,0.9408344077492892
TCGA.49.AAR9,0,0.0062490230095433,0.0168421378789422,0.11132460277896518,0,0.012900702122476291,0,0.11510083370033011,0.025185529488549054,0,0,0.06404824287497862,0,0.418392890434362,0.04564165760542908,0.06940777459730722,0,0.08441312595372122,0.030493479555395612,0,0,0,0.009,0.2426080645852496,1.0150886395021697
TCGA.49.AARE,0.07531845526650578,0,0.10138183471694523,0.032475933301675745,0,0,0.004770396994644924,0.12567875715871094,0.03777205348343455,0,0.05934945310522692,0,0,0.3609510260459815,0.07014808459201559,0.12015990692016112,0,0.0019437690252950906,0.010050329389402604,0,0,0,0.007,0.28712133661039874,0.9776475498915677
TCGA.49.AARN,0.0027904120638283475,0.17381669180401152,0.13221008671272558,0.05752175571350995,0,0.1305645231904105,0,0.11063805257417791,0.0411276919949471,0,0.01243423242648042,0.009161184552486637,0.0033190941371893,0.06943649560246141,0.05868574784970634,0.13147425841418378,0.008989242782827443,0.021411696814313454,0.036418833366740344,0,0,0,0.065,0.14203285697904333,1.0172971262668684
TCGA.49.AARR,0.12812194841762953,0.02296032230944366,0.03919752319973181,0.10242855035937191,0,0.06263567959410549,0,0.09926070864597937,0.004076262056518481,0,0.06070145170591947,0,0.006067878409767384,0.09987352617241514,0.02342933807100056,0.2309770814213739,0,0.0017491383341551045,0.11170180750623054,0,0,0.006818783796357583,0.014,0.21066254420469122,0.9948986046182211
TCGA.50.5044,0,0,0.06021513356093578,0.1206948332511039,0,0.02162953667894336,0.024618694877328342,0.0739836839874974,0.07383992259025679,0,0,0.05899046783128983,0.007032887258090867,0.0709995557323096,0.02722273541734228,0.26689416713013153,0.01496281725634761,0.10853792258757891,0.07037764184084379,0,0,0,0.006,0.30225931481576795,0.9590766512980476
TCGA.50.5045,0.08809641720749291,0.0030298617135375563,0.033248231056667896,0.07669127639058385,0,0.09587426014473403,0,0.1147071260196957,0.0337925910608869,0,0,0.015705024227768233,0.02618901905506483,0.012567397415978012,0.056263306069820274,0.2876107919024506,0.06657126301726728,0.026822588006319634,0.0628308467117324,0,0,0,0,0.4700212643636554,0.8847287287024346
TCGA.50.5049,0.0512378213271071,0,0.04798105562643023,0.1404659125377139,0,0.1304013062350596,0,0.06979229348208041,0.041981962017559105,0,0.010393248442656516,0,0.03284977039148426,0.21021938288490996,0.09432498811083348,0.1435092936033597,0.007806033908989839,0,0.019036931431815875,0,0,0,0,0.4902581526359539,0.8718082580018113
TCGA.50.5055,0.163702719673207,0.10915906190196564,0,0.13356896704680085,0,0.07095442744829139,0,0.04516200201865342,0.10878000364566559,0,0.0037517193275088943,0,0.0313927645191105,0.1800525339513575,0.048197971112882605,0.08772242420313049,0.005182754359835802,0,0,0.012372650791590244,0,0,0,0.46262444155723553,0.885880252998508
TCGA.50.5066,0,0.03728151530268501,0.15053335880280108,0.14641228219417848,0,0.0784672543540496,0.039963961097422535,0.07082504656988615,0.0003,0.005618503957665617,0,0,0.004248713760561709,0.11418534868839286,0.0695489881327768,0.25251678498214686,0.003195647765696714,0,0.026240806369245827,0,0,0.0007,0,0.42527455062100783,0.9052164047731339
TCGA.50.5068,0.040912893256102395,0.009691340868772253,0.06277465475168575,0.0877213617023252,0,0.18460041874949779,0,0.07849019988964814,0,0.006267783449793136,0,0,0.012068646038763333,0.067815070240377,0.13667441262860705,0.1572814646446277,0.10761792147993601,0,0.04808383229986422,0,0,0,0,0.3956283826676921,0.9180034986479575
TCGA.50.5930,0.01546680023237714,0.04091256036897974,0.1676217251256855,0.09850355894522748,0,0.08087877616727182,0.005590286574860471,0.08296676766134796,0.024891640488072634,0,0.03632141569459855,0,0,0.2249154517030711,0.05038603446494247,0.1715449825735652,0,0,0,0,0,0,0.008,0.26360726249509986,0.9765071564415555
TCGA.50.5931,0.055781503818389165,0,0.044605820099566006,0.08753297882385994,0,0.0079818642063488,0,0.2290995594510447,0,0,0,0.048563870650112625,0,0.32763481806515427,0.026944063253977364,0.10056296873042231,0,0.06390564064422563,0,0.007386912256899165,0,0,0.1,0.1203654016758326,1.0577954908167697
TCGA.50.5935,0.002813403322320586,0.016886860369358513,0,0,0,0.2042606158381894,0,0.017376177797521944,0.09356505409774503,0.07237661480022652,0,0,0,0.19022432721804658,0.04932266770289169,0.2295977631128733,0.011251036459833316,0.058872270303477525,0.05345320897751567,0,0,0,0.017,0.19773062876629516,1.012668002390617
TCGA.50.5942,0.04181437559766689,0,0.1781425564447347,0.0571529018981884,0,0.2211316714376611,0,0.04243360098067164,0.025802699422508745,0,0.007121114472580521,0.0075809830696864835,0.03678355402034982,0,0.026991155384661562,0.14415575186827706,0.03188266737110842,0.008059804617033442,0.1709471634148712,0,0,0,0.087,0.12531945019816956,1.0192341870627128
TCGA.50.5944,0.0003,0,0.016801966953004954,0.06379636493839985,0,0.19698428991734931,0,0.03486189575530958,0.004052796713038314,0,0,0.057266362953981985,0.04879263674063274,0.06950072905723041,0.012267147187663162,0.279993265180793,0,0.01888836722483136,0.19649837338920334,0,0,0,0.112,0.11210697782670404,1.0427780089762442
TCGA.50.5946,0.06706980795667519,0,0.08907754427052021,0.08948570671666539,0,0.058385475058614036,0,0.13183820976344884,0,0,0,0.036365818479801006,0.02163946341587559,0.08833918401286954,0.08293019887536852,0.24207716943151825,0,0.019433321837943617,0.0733581001806998,0,0,0,0.634,0.008947903415033135,1.0727677059028295
TCGA.50.6590,0.0015318731569245556,0.026331312655546862,0.0472317637227137,0.07800304732419172,0,0.12651811036756908,0.02391652416559866,0.030039550982753786,0.0542525736260456,0,0.010482797538059769,0.024623463356388948,0,0.2517698267771846,0.11609061542243516,0.18381679761842992,0,0,0.02539174328615764,0,0,0,0,0.41067971944442033,0.9133353664164312
TCGA.50.6591,0.1141120834259113,0,0.11935472817223328,0,0,0.21674284102024527,0,0.06829954182673414,0.03167501485366403,0,0.008532910724570525,0.015038475775883478,0,0.4245295825097912,0,0,0,0,0,0.0017148216909666355,0,0,0.235,0.07028586360826945,1.0883869317523815
TCGA.50.6592,0.07052758504913893,0,0.03326128883068556,0.05801728923646178,0,0.1575917184511034,0.018713087974324784,0.04920120102781183,0.014581488079834127,0,0.08809550192008887,0.0015336605868535068,0,0.23442183731069738,0.09591665964080313,0.1575911200548559,0,0,0.012769343897019001,0,0,0.00777821794032184,0.002,0.3451634557062104,0.9448146456707526
TCGA.50.6593,0.0068009271616704895,0.018944623613452515,0.009454128799626753,0.02203572721478079,0,0.05056698271995533,0,0.03178516395489179,0.029668184681505033,0,0,0.02438442418683277,0.03579049691772731,0.31520106040803264,0.011890665675561364,0.2348315665374403,0.07981233364415012,0.0263969380709507,0.08550218897909882,0,0,0.016934587434323363,0.006,0.3187592682294356,0.9684425593968137
TCGA.50.6594,0,0,0.1709565119703651,0,0,0.20256469111721698,0,0.0682767508678493,0.03165166475860889,0,0.047482730550671946,0.030578316474305284,0.055159315112127516,0.1153084036418627,0,0.16617790118609505,0.033023410098898434,0.07014255980536616,0.008677744416632653,0,0,0,0.182,0.08449461070842192,1.0388519158923806
TCGA.50.6595,0.003804025331300879,0,0.004342424918999002,0.03874371493546293,0,0.11164573937203895,0,0.04681526312406138,0.032263182592480934,0,0.07187175152550201,0,0,0.1732312933386899,0.21754998998845046,0.26482344001756375,0,0.026514657045184794,0.008394517810265074,0,0,0,0,0.4912035854671371,0.8734307186693472
TCGA.50.6597,0.008648731914172854,0.0245790694570917,0.15682255179829893,0.07664098328102882,0,0.2563482703944403,0,0.01653106141058751,0.10609527881849673,0,0,0.025174628713337942,0.003779690586332242,0.01582761075565922,0.07719082131779281,0.12734169933199901,0.03833478284363725,0.0293782623801746,0.03730655699695019,0,0,0,0.006,0.2908888891340737,0.962691413522918
TCGA.50.6673,0.11940668571866267,0,0.1700639170591585,0,0,0.13560948141557486,0,0.06269482241710711,0.034163494828992655,0,0.005180236500840651,0.003221906783248693,0.02212777216658081,0.15873256969346702,0.02179824451023169,0.21476582106485298,0,0.04245399131921659,0.009713932772302815,0,0,0.0001,0.22,0.07415557165867313,1.0462175521636636
TCGA.50.8457,0,0.14222896349367545,0.1801556482346794,0.09177664170826798,0,0.1342518698827665,0,0.0635485523775794,0.025481446553707123,0,0.001374679014900559,0.0012511711663337804,0.07014631880480998,0,0.03586706571691806,0.17788714532301708,0,0.00667786422827074,0.06935263349507398,0,0,0,0.008,0.24874744230233417,0.9740538974255558
TCGA.50.8460,0,0.08831316252736207,0.08932710244565854,0.0617181755595117,0,0.10268919573332606,0,0.037018282275573786,0.07476790170639187,0,0,0.040204905233728785,0.12661907925394436,0.02359374949844693,0,0.10919908002559711,0.05935563147586711,0.06779262129751824,0.11940111296707344,0,0,0,0.302,0.05445760188127852,1.0419029453580655
TCGA.53.7624,0.09472741365526333,0,0.040813601872263065,0.028856933507476604,0,0.03408934113415234,0.004326532366354442,0.10306984056657223,0.03489046028190926,0,0.03470362841426104,0.00767854424002111,0,0.23756407523921377,0.19789245938440977,0.13148589052669404,0,0.027474447902306215,0.02242683090910273,0,0,0,0.008,0.25573493788709384,1.0016071781224887
TCGA.53.7626,0.05071291853524499,0.04310365263593167,0.038033156862998074,0.08835409904753358,0,0.21693051071077743,0.00529323418527158,0.045646870688552915,0.021817487624946542,0,0.03139636485807111,0,0.03353706002414547,0.08988338660288597,0.05494469236764983,0.222303288864755,0.009570764015797152,0.0013796329607221687,0.03709067595305484,0.0016570005644394954,0,0.00834520349722216,0.028,0.16981962603140394,1.0140977656318788
TCGA.53.A4EZ,0.08854625203683276,0.010589198526856006,0.10538546093163507,0.04163847652015546,0,0.07154839176560845,0,0.15022322722657488,0.039842885446731376,0,0.02881468917118845,0.016723544521621843,0.04499125301726699,0.10345008893665839,0.046322662172873584,0.13568842237267809,0.05240925116107862,0.014301601795353024,0.049524594396886994,0,0,0,0.432,0.03365889351607107,1.053609489447051
TCGA.55.1592,0,0,0.040152321087985596,0.04617132060805426,0,0.10699169265530685,0,0.07627340518726314,0.014906550390825887,0,0.04961521881159692,0,0.046574799537344995,0.22556370826761066,0.019356702947271244,0.3038819426789546,0.0025139386460098323,0,0.059634221282296875,0,0,0.0083641778994791,0.008,0.26160053276979683,0.987443286556835
TCGA.55.1594,0.031133987852210665,0,0.10161183898561182,0.022303285331427024,0,0.18750659957254356,0,0.08357720259975891,0.0009,0,0.052888404737617044,0.004350985491958935,0,0.12169402466512974,0.07758019149685151,0.26420666814771354,0,0,0.03355471077114529,0,0,0.018714166407009486,0.039,0.16013605843208653,1.018668725986926
TCGA.55.5899,0.033616532462597534,0,0.02772242415951211,0.011762662093760005,0,0.13714825456322804,0.01979329815921858,0.04410771958002499,0.03680244921111489,0,0.04760233594272736,0,0,0.3388392320415492,0.08476016305775957,0.1750815753417266,0,0,0.042763353386781236,0,0,0,0.009,0.23706171664284745,1.0061987019922123
TCGA.55.6543,0,0.004886818684490198,0.04769338617039394,0.053019947375598474,0,0.17421507116282875,0,0.04657007323954969,0.03119909881155039,0,0,0.022393797311806313,0.049130466869677335,0.18711495219784371,0.01998335417195638,0.19987237151986986,0,0.022946382235179752,0.10447991732351213,0,0,0.036494362925743005,0.079,0.13067135528138352,1.033693107662363
TCGA.55.6712,0.040417494481846165,0,0,0.17383120611245367,0,0.07771996604671547,0,0.04094442188183849,0.01838973362600566,0,0.008553668966315634,0.00438669492477406,0,0.2330925263641053,0.11127230273278953,0.2255725069257625,0,0,0.06581947793739347,0,0,0,0,0.38670969417199286,0.9265771522530402
TCGA.55.6968,0.020339686091895917,0,0.08188689209365257,0,0,0.008298111148092438,0,0.05179457041487527,0.048482747791003214,0.029812923079818116,0,0.019625640122102505,0,0.4602631072633742,0.09495867948169806,0.14002259168147246,0,0,0.04451505083201515,0,0,0,0,0.4537433766895872,0.8988892203657558
TCGA.55.6969,0.03174366980996855,0,0.1451562332004679,0.004152226680804864,0,0.11548708757548355,0,0.08331514997264455,0.05540676983391852,0,0.01877405279849477,0,0,0.3397254071464156,0.05453698763804202,0.11893113282482298,0,0,0.03277128251893668,0,0,0,0,0.48503489573251823,0.8749937201068182
TCGA.55.6971,0,0.09437505757822383,0.059969216757062516,0.05775219257543461,0,0.179289568080713,0,0.061481085820326076,0.044954638007049755,0,0.017838087320689835,0.030598515492614924,0.01246101140066961,0.15620390820956362,0.04367202607329388,0.15451894655868129,0,0.02544986031166115,0.05301859822237587,0,0,0.008417287591640085,0.003,0.3359243194025334,0.9438353528197887
TCGA.55.6972,0.017584197515886534,0,0.3922892909949601,0,0,0.12474488057126637,0,0.0661655164708873,0.035715323956760775,0,0.10399654791390009,0,0.04396665075199126,0.04865381740272818,0.02918954003928899,0.027240166749759293,0.0060805716996872846,0.014113283071350232,0.0902602128615336,0,0,0,0.204,0.08012261787202503,1.0271852157756003
TCGA.55.6978,0.0051451478639093565,0,0.007706441599768296,0.10797665304830958,0,0.19414244631554686,0.0018581963252775268,0.06479677548386639,0.023066008048913896,0,0.019029503574562644,0.03540142361159813,0.0011878578787332193,0.058156716726433286,0.1523989048001081,0.2643395580246897,0,0.006321687387059221,0.05847267931122381,0,0,0,0,0.4285854180091195,0.904165248081026
TCGA.55.6979,0.008867947449307731,0.005786390382501953,0.03687329785927864,0.03741425609734773,0,0.1204280163909539,0,0.06649410076978259,0.04954193160123546,0,0.005174320941831258,0.015274784866281364,0.008459323151996235,0.14785562745957884,0.16265100355111803,0.29147910740248695,0,0,0.04369989207629937,0,0,0,0,0.5277549170559819,0.8494034599396942
TCGA.55.6980,0.014485630985596491,0,0,0,0,0.26231785277298086,0,0.08349568134236234,0.06533122951977646,0,0.006905501170298268,0.013786964954308902,0.08384663836584844,0,0.02080206244208652,0.16778499687447046,0.12932682923240615,0.11696034665145101,0.032738375798653754,0,0,0.002217889889760325,0.018,0.1929828970539737,1.0057947122489146
TCGA.55.6981,0.0332314850727643,0.0775761047823845,0.029307860410167627,0,0,0.05123919767829395,0,0.12293747503268611,0.011642927279951648,0,0,0.013871776197757448,0.022076528915278733,0.1674477965469401,0,0.17466541908978497,0.06603116004901162,0.11700072241368638,0.11297154653129263,0,0,0,0.055,0.15209760629634353,1.0209393458107416
TCGA.55.6982,0,0.05127799668008249,0.0616185630650603,0,0,0.05072049219343737,0,0.07100077687888512,0.02199753421623634,0,0.00957434462919814,0.016602102931278798,0,0.21517202486148146,0.12842708223166607,0.2749654202554483,0,0.055596075640930775,0.042608500378191416,0,0,0.0004,0.006,0.2948155493938643,0.9759769427863119
TCGA.55.6985,0.018673607708425338,0.013486889314978764,0.015667989481704805,0,0,0.19787009016029575,0,0.0938816348810591,0.027305805948892384,0,0.0028252424837983963,0.048495667201135594,0,0.2222870078544972,0.06909608654236339,0.20624358519444438,0,0.029374533440478807,0.054791859787926056,0,0,0,0.028,0.16890385721962348,1.0263759629258953
TCGA.55.6986,0.061573729146305115,0.019058918774223194,0.023664208066266068,0.05065864381684359,0,0.16615847103024495,0,0.06079824667198639,0.018135095428616414,0,0.029563875864397064,0,0.015435102173352236,0.015123617507741488,0.04108797447348215,0.37536691763946345,0.06948151289595066,0.013140476907474653,0.03713278632251679,0,0,0.0036204232811357356,0.016,0.2010653927088249,1.0039340074684442
TCGA.55.6987,0.017626738534126603,0.06642670408279634,0.04649301502164202,0.1246124485744484,0,0.18470676345761416,0.0029986424585019037,0.0885345253846408,0.009094984414460596,0,0.058598974156989,0.02658284693349645,0.02508722969258607,0.11565332651748528,0.07233576074150018,0.11306835498500496,0,0,0.04455756283262136,0,0,0.0036221222120859267,0,0.37385429729036246,0.9284651248866724
TCGA.55.7227,0.007434858085048791,0.007916925915541863,0,0.025930317449832985,0,0.1702905576237734,0,0.05019712852843451,0.06308891533815703,0,0,0.02471776905029468,0.023363652175431474,0.0822020732468464,0.06345498230682844,0.2439976397388562,0.1098729599170667,0.049114707183862426,0.07604964814046158,0,0,0.0023678652995635144,0.006,0.3152914050311464,0.9542389712870007
TCGA.55.7570,0.10336687028005469,0,0.24366634996709566,0.08146771948403685,0,0.08034755222375198,0.010097722302339532,0.11780668737732461,0.0038666937748675096,0,0.02507542035654834,0.009365800844978876,0,0.10001173909057957,0.035037630878482245,0.13151441476521855,0,0.015142685547007461,0.043232713107714094,0,0,0,0.079,0.1334512846111925,1.014633695315377
TCGA.55.7573,0.14369262856978618,0.07569460196597752,0,0.038941244873674494,0,0.16754908666494442,0,0.13127671630037965,0.0015993379635273835,0,0.014739423915129278,0.01471727138103114,0.024510215691540323,0.050995610151374514,0.04828069105484904,0.11779529013586061,0.0614298145625336,0.030599854170951003,0.07817821259844074,0,0,0,0.1,0.11992998362622531,1.0313934436385146
TCGA.55.7724,0.051475224630277226,0.008977203196270569,0.038284155461451544,0.0034662629089930556,0,0.1157691186277001,0.013558730699271434,0.035279125838146845,0,0.03540724383345119,0.009312420209911737,0,0,0.10903116750663966,0.04852798302975469,0.32865787306521776,0.02470808031576388,0.061145234457062964,0.059380478907515216,0,0,0.057019697312572094,0,0.3746344136247651,0.9285131728046765
TCGA.55.7727,0.09458792503275446,0.05278943144522419,0.04246181754921808,0,0,0.18289045992369832,0.01951747160674293,0.07295271857274682,0,0.022193774856497275,0.013973928620345202,0,0,0.030438080426483504,0.057722106195878746,0.31645525333226043,0.0077586831202300045,0.030905521600063105,0.054963406645661114,0,0,0.0004,0.033,0.16436421137912005,1.014250556608722
TCGA.55.7816,0.012639380936811804,0,0.004052255247061945,0.09813867432866302,0,0.028609940684148964,0,0.016446395721263152,0.024058841183567495,0,0.012391978368783233,0.005771067400041796,0.1602020302916769,0,0.07386209624273937,0.5296975220732844,0,0,0.03412981752195787,0,0,0,0.006,0.3158678713839894,0.9693451705041194
TCGA.55.7903,0.016247096020820084,0,0,0.08808031549833742,0,0.2132649145443149,0,0.04462649629596939,0.02791991170467136,0,0.06411383977465517,0.020613915719991913,0.030583800702120304,0.12145846441401438,0.10453609064284836,0.1770717289778705,0.01382870389530969,0.015465365054311623,0.06218935675476492,0,0,0,0.057,0.14664248492403353,1.0341708344495724
TCGA.55.7994,0.028971263935066823,0,0,0.06939288285634483,0,0.07246011976057834,0.002879231532272194,0.0744026977101911,0.0057322121762857295,0,0.03248336111243635,0.037350601978465896,0,0.21611312494192625,0.09838948457797989,0.2731234185784347,0.010831106038707163,0.004500148578628768,0.0705145634575152,0,0,0.002855782765166776,0.006,0.3174761785474563,0.9616122669392783
TCGA.55.7995,0.025272072920456638,0.023813593208962935,0,0.09454892257582817,0,0.06898416742065579,0,0.05458828534002747,0.06346453362165069,0,0.01923067316307495,0.03161399784489826,0.025539088044581475,0.3427018684271129,0.12803862074939487,0.07231102502978048,0,0,0.04989315165357539,0,0,0,0,0.5089833614606135,0.859936250341566
TCGA.55.8085,0.02627129865051101,0,0.0851788568612655,0.03747111325458953,0,0.0633819046508527,0,0.12558307562892718,0.013404213139759345,0,0,0.055906489503155424,0,0.1994791602101261,0.09183824597438653,0.19770039055546734,0,0.0506988721776312,0.043173951560498074,0,0,0.009912427832830072,0.008,0.2595644316903047,0.982229421088448
TCGA.55.8087,0,0.037720514943243424,0,0.02737271373726683,0,0.13430708965109503,0,0.011890107537700314,0.019812503816968318,0,0,0.0446350618027923,0.027935512119237737,0.10711217755605176,0.009728369452456156,0.19433659848734386,0.24391733517010758,0,0.13280096409762535,0,0,0.00843105162811134,0.022,0.18027123916290888,1.0153810474508032
